tau,a,b,true_peak,measured_peak,energy,retention
0.2269864851883822,0.4764309868054157,0.47997652815896946,2.1145599384942413,2.107154235117034,3.6867975930034396,0.9964977566999207
0.21978598727848248,0.4688133821452652,0.47237836647434006,2.1492651661900872,2.141492600439274,3.6296044212886773,0.9963836171203614
0.21281390459827118,0.46131757456037936,0.4649004857984659,2.1845399936440173,2.176382414649195,3.5732984853953242,0.9962657680708262
0.206062991327,0.45394161665020316,0.45754098204958765,2.2203937694154834,2.2118321301799524,3.5178660216628033,0.9961440896864951
0.19952623149688792,0.4466835921509631,0.450297981288089,2.256835995497226,2.2478503088151243,3.463293479945758,0.9960184582752004
0.1931968317016924,0.4395416154378245,0.44316963923933805,2.2938763298334974,2.284445622051764,3.4095675203017977,0.9958887461982671
0.18706821403658005,0.4325138310350087,0.436154140824082,2.3315245888796197,2.321626851400536,3.3566750097306297,0.9957548217478419
0.18113400926196024,0.4255984131337431,0.4292496996962767,2.369790750203545,2.359402888618673,3.304603018963765,0.9956165490206341
0.1753880501841761,0.4187935651179183,0.42245455778823177,2.4086849551301217,2.397782735871264,3.253338819304042,0.9954737877879638
0.16982436524617442,0.41209751909733017,0.4157669848629564,2.448217511428751,2.436775505816152,3.2028698795141644,0.9953263933620335
0.16443717232149316,0.40550853544838383,0.4091852780735917,2.488398896045162,2.4763904216075256,3.1531838627535156,0.9951742164583333
0.159220872705117,0.39902490236214205,0.4027077615298172,2.52923975787802,2.5166368168129662,3.1042686235624863,0.9950171030540705
0.15417004529495593,0.3926449353995998,0.3963327858711214,2.5707509206011014,2.557524135238548,3.0561122048935894,0.9948548942425504
0.14927944095789958,0.38636697705406914,0.39005872784682777,2.612943385531795,2.599061930656246,3.008702835188629,0.9946874260833923
0.14454397707459277,0.3801893963205612,0.38388398990276856,2.6558283345466753,2.641259866427666,2.9620289255012113,0.9945145294484946
0.13995873225726183,0.37411058827205335,0.37780699977450166,2.6994171330449372,2.6841277150178207,2.9160790666638916,0.9943360298636506
0.1355189412351036,0.36812897364253144,0.3718262100869679,2.743721332960454,2.7276753573923402,2.8708420264992682,0.9941517473457115
0.13121998990192033,0.3622429984166986,0.3659400979604849,2.788752675823286,2.771912782291251,2.826306747074349,0.9939614962352071
0.12705741052085415,0.3564511334262442,0.360147164622978,2.834523095871425,2.8168500853720517,2.7824623419974954,0.9937650850243152
0.12302687708123815,0.350751873952568,0.3544459350283511,2.881044723213614,2.8624974682145403,2.739298093757311,0.9935623161800885
0.11912420080273747,0.34514373933585624,0.34883495748089677,2.928329887044082,2.908865237179463,2.696803451102803,0.9933529859628395
0.11534532578210921,0.3396252725904084,0.34331280326565394,2.97639111891003,2.955963802112662,2.6549680264641986,0.9931368842395792
0.1116863247780561,0.3341950400261142,0.3378780662846159,3.025241156032753,3.003803674886073,2.6137815934137554,0.9929137942924218
0.1081433951297938,0.32885163087598307,0.33252936269869776,3.0748929446832673,3.0523954677664533,2.573234084165978,0.9926834926218443
0.10471285480508996,0.32359365692962827,0.32726533057537144,3.1253596436133404,3.101749891602391,2.5333155871165935,0.9924457487447258
0.10139113857366794,0.3184197521726125,0.32208462954187883,3.1766546275428325,3.1518777538196128,2.4940163444197343,0.9922003249870495
0.09817479430199844,0.31332857243155854,0.31698594044393485,3.2287914907042725,3.2027899562142523,2.4553267496026727,0.9919469762711903
0.09506047936562814,0.3083187950249354,0.31196796500983276,3.281784050445613,3.2544974925332215,2.417237345217586,0.9916854498976901
0.09204495717531712,0.303389118419427,0.30702942551986745,3.335646350892114,3.3070114458303888,2.3797388205297314,0.991415485321438
0.08912509381337455,0.29853826189179594,0.30216906448099146,3.390392666668324,3.360342985586704,2.3428220092414924,0.9911368139221617
0.08629785477669702,0.2937649651961531,0.2973856443066213,3.4460375066811535,3.4145033645819924,2.306477887251733,0.9908491587691594
0.08356030182312478,0.2890679882365475,0.2926779470015126,3.5025956179650355,3.469503915505493,2.2706975704499026,0.99055223438018
0.08090958991783821,0.28444611074479154,0.288044773851624,3.5600819895901923,3.5253560472917775,2.2354723125443727,0.9902457464743917
0.07834296427662116,0.2798981319634362,0.2834849451188901,3.6185118566350534,3.5820712411680233,2.2007935029244527,0.989929391719358
0.07585775750291836,0.2754228703338166,0.2789972997408265,3.6779007042238634,3.639661046398081,2.1666526645555773,0.9896028574719633
0.07345138681571148,0.27101916318908426,0.27458069503489035,3.738264271630562,3.698137075708162,2.1330414519071437,0.9892658215132294
