kind,frame,width,center,region_side,field,value,position,edge
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",17,5,0.8074689923949573,"[47, 72, 64]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",25,0,1.411582234066525,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",25,1,1.3727316395711142,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",25,2,1.2886890528892698,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",25,3,1.3377919816109565,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",25,4,1.3173051936687776,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",25,5,1.265671135700943,"[57, 52, 81]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",33,0,1.5246602205727082,"[56, 53, 83]",2
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",33,1,1.4883277629814333,"[56, 52, 83]",2
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",33,2,1.4234399214661322,"[55, 52, 84]",1
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",33,3,1.4570864871615627,"[56, 52, 83]",2
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",33,4,1.4445160434532727,"[56, 52, 83]",2
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",33,5,1.3993659103233884,"[55, 52, 84]",1
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",17,0,0.9614636949474333,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",17,1,0.9475854595453523,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",17,2,0.9395247260248469,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",17,3,0.9266155381369944,"[50, 86, 39]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",17,4,0.9343792413502435,"[50, 86, 39]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",17,5,0.9235312981282449,"[50, 86, 39]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",25,0,1.25647798153462,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",25,1,1.2335561413703893,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",25,2,1.1975872658761377,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",25,3,1.2105586353307753,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",25,4,1.20580958339623,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",25,5,1.1828108414320568,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",33,0,1.6070338126129207,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",33,1,1.5870656185855203,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",33,2,1.543899011525423,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",33,3,1.578182146842549,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",33,4,1.5618911671342515,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,0.5,"[58, 81, 47]",33,5,1.5387248120913146,"[42, 83, 31]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,32,0,1.3719918506292352,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,32,1,1.2007731889682731,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,32,2,1.1381299319549087,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,32,3,1.1653054059025159,"[79, 49, 79]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,32,4,1.15435785254468,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,32,5,1.0967047660710014,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,48,0,1.5246602205727082,"[56, 53, 83]",4
central,expanded_128_mean_subtracted,1.0,64_64_64,48,1,1.3993659103233884,"[55, 52, 84]",3
central,expanded_128_mean_subtracted,1.0,64_64_64,48,2,1.3009940180341335,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,48,3,1.3327373937351188,"[55, 52, 83]",4
central,expanded_128_mean_subtracted,1.0,64_64_64,48,4,1.3200444571220005,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,48,5,1.250856340091955,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,64,0,1.808493265839831,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,64,1,1.7495205670448606,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,64,2,1.6748140084494154,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,64,3,1.7397461568506987,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,64,4,1.7075456489231784,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,1.0,64_64_64,64,5,1.6758930629239182,"[32, 83, 32]",0
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",17,0,1.5246602205727082,"[56, 53, 83]",8
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",17,1,1.3993659103233884,"[55, 52, 84]",7
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",17,2,1.2686389989532334,"[55, 51, 84]",6
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",17,3,1.3327373937351188,"[55, 52, 83]",7
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",17,4,1.312608415195687,"[55, 51, 84]",6
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",17,5,1.2235776678987378,"[55, 51, 84]",6
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",25,0,1.5246602205727082,"[56, 53, 83]",12
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",25,1,1.3993659103233884,"[55, 52, 84]",11
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",25,2,1.3152949722611686,"[44, 55, 92]",0
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",25,3,1.3327373937351188,"[55, 52, 83]",11
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",25,4,1.3229413148420845,"[44, 54, 91]",0
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",25,5,1.2824109150278284,"[44, 54, 92]",0
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",33,0,1.5320887712489424,"[43, 60, 99]",0
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",33,1,1.3993659103233884,"[55, 52, 84]",15
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",33,2,1.3331562382176014,"[72, 59, 97]",0
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",33,3,1.3327373937351188,"[55, 52, 83]",15
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",33,4,1.3229413148420845,"[44, 54, 91]",4
event,expanded_128_mean_subtracted,1.0,"[56, 53, 83]",33,5,1.2824109150278284,"[44, 54, 92]",4
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",17,0,1.4938085973692121,"[75, 48, 83]",1
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",17,1,1.3401964237339257,"[76, 47, 83]",2
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",17,2,1.2097973059331308,"[77, 47, 83]",3
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",17,3,1.2357548130421907,"[76, 48, 82]",2
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",17,4,1.2244998871110249,"[76, 48, 83]",2
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",17,5,1.1317038261775194,"[77, 48, 82]",3
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",25,0,1.4938085973692121,"[75, 48, 83]",5
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",25,1,1.3401964237339257,"[76, 47, 83]",6
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",25,2,1.2097973059331308,"[77, 47, 83]",7
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",25,3,1.2357548130421907,"[76, 48, 82]",6
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",25,4,1.2244998871110249,"[76, 48, 83]",6
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",25,5,1.1694564743770086,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",33,0,1.4938085973692121,"[75, 48, 83]",9
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",33,1,1.3967980437789531,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",33,2,1.3458190036949629,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",33,3,1.3210337042498725,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",33,4,1.3443923555313022,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,1.0,"[82, 50, 78]",33,5,1.2767532800460848,"[80, 61, 94]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",17,0,1.5835930831631524,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",17,1,1.3837689628197123,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",17,2,1.2610986452884942,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",17,3,1.246690027148829,"[89, 73, 71]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",17,4,1.264708644066424,"[89, 73, 71]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",17,5,1.1651175471741113,"[89, 73, 71]",0
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",25,0,1.6083154884565465,"[89, 72, 72]",3
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",25,1,1.4183308791961946,"[90, 71, 73]",2
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",25,2,1.300347699493931,"[90, 72, 73]",2
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",25,3,1.3092658913022444,"[89, 73, 73]",2
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",25,4,1.313085074394524,"[89, 73, 73]",2
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",25,5,1.2169070273580676,"[89, 73, 74]",1
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",33,0,1.6083154884565465,"[89, 72, 72]",7
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",33,1,1.4183308791961946,"[90, 71, 73]",6
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",33,2,1.300347699493931,"[90, 72, 73]",6
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",33,3,1.3092658913022444,"[89, 73, 73]",6
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",33,4,1.313085074394524,"[89, 73, 73]",6
event,expanded_128_mean_subtracted,1.0,"[83, 76, 63]",33,5,1.2169070273580676,"[89, 73, 74]",5
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",17,0,1.2827003652457583,"[72, 81, 67]",1
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",17,1,1.1184703495697754,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",17,2,1.0422350398943954,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",17,3,0.990499302143073,"[73, 82, 69]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",17,4,1.0137543680649126,"[73, 82, 70]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",17,5,0.9275135959547052,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",25,0,1.3206604955022516,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",25,1,1.2001160535405624,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",25,2,1.1098386786631624,"[74, 91, 74]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",25,3,1.1343076542249104,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",25,4,1.1102748820232184,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",25,5,1.0354745106059493,"[74, 92, 74]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",33,0,1.3206604955022516,"[73, 92, 74]",4
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",33,1,1.2346321905716495,"[75, 90, 78]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",33,2,1.2078187007803485,"[75, 91, 78]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",33,3,1.1561702124133775,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",33,4,1.1815694868755215,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,1.0,"[65, 82, 62]",33,5,1.1345167533386513,"[76, 94, 78]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",17,0,0.9312079407404168,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",17,1,0.8937373805283225,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",17,2,0.850269824678307,"[46, 79, 73]",7
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",17,3,0.8555235061208372,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",17,4,0.8577311760025048,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",17,5,0.8154953988636227,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",25,0,1.024058377777251,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",25,1,0.9119677852336102,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",25,2,0.850269824678307,"[46, 79, 73]",11
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",25,3,0.8632541488832087,"[48, 91, 73]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",25,4,0.8577311760025048,"[46, 78, 73]",11
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",25,5,0.8154953988636227,"[46, 78, 73]",11
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",33,0,1.14077081559416,"[36, 63, 90]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",33,1,1.0642966486425682,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",33,2,1.0225401482012593,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",33,3,1.0400100377746277,"[31, 95, 58]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",33,4,1.0332495945341338,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.0,"[46, 79, 74]",33,5,0.9962061965441222,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",17,0,0.9930485365159281,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",17,1,0.9603523983980171,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",17,2,0.8991525474481773,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",17,3,0.9470215666001729,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",17,4,0.9294878716283911,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",17,5,0.8879192362077222,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",25,0,1.2631235134928267,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",25,1,1.2030920477755407,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",25,2,1.1460920828969405,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",25,3,1.1600532117532083,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",25,4,1.157650875082435,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",25,5,1.12169215747526,"[44, 75, 34]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",33,0,1.6669165102123926,"[54, 79, 30]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",33,1,1.5249246317859841,"[53, 78, 30]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",33,2,1.5083340280131299,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",33,3,1.5134623188515195,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",33,4,1.5127326668059131,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.0,"[52, 63, 46]",33,5,1.5067292739477294,"[36, 79, 30]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",17,0,0.846167987334645,"[47, 72, 63]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",17,1,0.8074689923949573,"[47, 72, 64]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",17,2,0.7724488479622748,"[47, 72, 64]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",17,3,0.7527315920691013,"[47, 72, 65]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",17,4,0.7676958874548393,"[47, 72, 64]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",17,5,0.721809736478279,"[47, 72, 65]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",25,0,1.411582234066525,"[58, 52, 81]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",25,1,1.265671135700943,"[57, 52, 81]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",25,2,1.1296304480188935,"[56, 52, 81]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",25,3,1.2225380098352037,"[56, 52, 81]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",25,4,1.181285214601839,"[56, 52, 81]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",25,5,1.11184835622737,"[55, 52, 81]",0
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",33,0,1.5246602205727082,"[56, 53, 83]",2
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",33,1,1.3993659103233884,"[55, 52, 84]",1
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",33,2,1.2686389989532334,"[55, 51, 84]",1
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",33,3,1.3327373937351188,"[55, 52, 83]",2
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",33,4,1.312608415195687,"[55, 51, 84]",1
event,expanded_128_mean_subtracted,1.0,"[51, 64, 69]",33,5,1.2235776678987378,"[55, 51, 84]",1
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",17,0,0.9614636949474333,"[50, 85, 39]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",17,1,0.9235312981282449,"[50, 86, 39]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",17,2,0.9205628971595669,"[50, 87, 39]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",17,3,0.8946703364022086,"[50, 88, 39]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",17,4,0.9083585424461876,"[50, 87, 39]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",17,5,0.891941800250357,"[50, 88, 39]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",25,0,1.25647798153462,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",25,1,1.1828108414320568,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",25,2,1.1412113352553415,"[46, 78, 35]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",25,3,1.1655964912654821,"[46, 84, 35]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",25,4,1.153485373199003,"[46, 84, 35]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",25,5,1.1283015565476902,"[46, 83, 35]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",33,0,1.6070338126129207,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",33,1,1.5387248120913146,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",33,2,1.4623968300141004,"[42, 82, 31]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",33,3,1.5227070522611192,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",33,4,1.4910724490814564,"[42, 83, 31]",0
event,expanded_128_mean_subtracted,1.0,"[58, 81, 47]",33,5,1.4517766950778646,"[42, 82, 31]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,32,0,1.3719918506292352,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,32,1,1.15435785254468,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,32,2,1.06301984757226,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,32,3,1.0728107904136188,"[79, 49, 79]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,32,4,1.0660568889087594,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,32,5,0.9771441635690503,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,48,0,1.5246602205727082,"[56, 53, 83]",4
central,expanded_128_mean_subtracted,1.5,64_64_64,48,1,1.3200444571220005,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,48,2,1.1893903359554188,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,48,3,1.233876778589064,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,48,4,1.2179004795254456,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,48,5,1.124781099945037,"[87, 40, 48]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,64,0,1.808493265839831,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,64,1,1.7075456489231784,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,64,2,1.625110855464569,"[32, 84, 32]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,64,3,1.702295349585844,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,64,4,1.6607241169018114,"[32, 83, 32]",0
central,expanded_128_mean_subtracted,1.5,64_64_64,64,5,1.6242790690929896,"[32, 84, 32]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",17,0,1.5246602205727082,"[56, 53, 83]",8
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",17,1,1.312608415195687,"[55, 51, 84]",6
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",17,2,1.1285241198268967,"[54, 49, 85]",4
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",17,3,1.2231337859007352,"[54, 50, 84]",5
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",17,4,1.1841218137931118,"[54, 50, 84]",5
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",17,5,1.1035374754926104,"[48, 51, 91]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",25,0,1.5246602205727082,"[56, 53, 83]",12
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",25,1,1.3229413148420845,"[44, 54, 91]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",25,2,1.2467838442670247,"[44, 54, 92]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",25,3,1.2643160109690723,"[44, 54, 92]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",25,4,1.2606821996480686,"[44, 54, 92]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",25,5,1.1937593160440325,"[44, 53, 93]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",33,0,1.5320887712489424,"[43, 60, 99]",0
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",33,1,1.3229413148420845,"[44, 54, 91]",4
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",33,2,1.2475845048287055,"[43, 55, 93]",3
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",33,3,1.2643160109690723,"[44, 54, 92]",4
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",33,4,1.2606821996480686,"[44, 54, 92]",4
event,expanded_128_mean_subtracted,1.5,"[56, 53, 83]",33,5,1.1951901805339207,"[43, 54, 93]",3
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",17,0,1.4938085973692121,"[75, 48, 83]",1
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",17,1,1.2244998871110249,"[76, 48, 83]",2
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",17,2,1.084814296055775,"[78, 47, 82]",4
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",17,3,1.0889356903070397,"[84, 52, 76]",6
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",17,4,1.088863651769235,"[77, 48, 82]",3
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",17,5,0.9912710181223177,"[83, 50, 75]",5
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",25,0,1.4938085973692121,"[75, 48, 83]",5
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",25,1,1.2244998871110249,"[76, 48, 83]",6
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",25,2,1.157261345772879,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",25,3,1.1591633453455195,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",25,4,1.1621499827023873,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",25,5,1.1338528067868137,"[82, 62, 90]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",33,0,1.4938085973692121,"[75, 48, 83]",9
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",33,1,1.3443923555313022,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",33,2,1.2563305245743535,"[81, 66, 94]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",33,3,1.2660404395976204,"[80, 61, 94]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",33,4,1.2632851629489164,"[80, 62, 94]",0
event,expanded_128_mean_subtracted,1.5,"[82, 50, 78]",33,5,1.2341420098220302,"[81, 66, 94]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",17,0,1.5835930831631524,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,1.5,"[83, 76, 63]",17,1,1.264708644066424,"[89, 73, 71]",0
